,Term,Subject,Gender,count,subject_totals,percent_subject,percent_wholeSchool,percentDifference
292,2002.5,ARTH,F,54,79,68.35443037974683,56.86471548800402,11.489714891742807
293,2002.5,ARTH,M,25,79,31.645569620253166,43.12272327597036,-11.477153655717192
294,2002.5,ARTS,F,166,243,68.3127572016461,56.86471548800402,11.44804171364207
295,2002.5,ARTS,M,77,243,31.68724279835391,43.12272327597036,-11.435480477616448
296,2002.5,ASNS,F,10,14,71.42857142857143,56.86471548800402,14.563855940567407
297,2002.5,ASNS,M,4,14,28.57142857142857,43.12272327597036,-14.551294704541789
298,2002.5,ASTR,F,85,159,53.459119496855344,56.86471548800402,-3.4055959911486795
299,2002.5,ASTR,M,74,159,46.540880503144656,43.12272327597036,3.418157227174298
300,2002.5,BBMB,F,15,36,41.66666666666667,56.86471548800402,-15.198048821337352
301,2002.5,BBMB,M,21,36,58.333333333333336,43.12272327597036,15.210610057362977
302,2002.5,BIOL,F,383,604,63.41059602649006,56.86471548800402,6.545880538486038
303,2002.5,BIOL,M,221,604,36.58940397350993,43.12272327597036,-6.533319302460427
304,2002.5,CHEM,F,280,467,59.95717344753747,56.86471548800402,3.092457959533448
305,2002.5,CHEM,M,187,467,40.04282655246253,43.12272327597036,-3.0798967235078294
306,2002.5,CHIN,F,17,34,50.0,56.86471548800402,-6.864715488004023
307,2002.5,CHIN,M,17,34,50.0,43.12272327597036,6.877276724029642
308,2002.5,CLAS,F,23,45,51.11111111111111,56.86471548800402,-5.753604376892916
309,2002.5,CLAS,M,22,45,48.888888888888886,43.12272327597036,5.7661656129185275
310,2002.5,DANC,F,127,161,78.88198757763976,56.86471548800402,22.01727208963574
311,2002.5,DANC,M,34,161,21.11801242236025,43.12272327597036,-22.00471085361011
312,2002.5,ECON,F,66,197,33.50253807106599,56.86471548800402,-23.36217741693803
313,2002.5,ECON,M,131,197,66.49746192893402,43.12272327597036,23.374738652963657
314,2002.5,EDUC,F,77,91,84.61538461538461,56.86471548800402,27.75066912738059
315,2002.5,EDUC,M,14,91,15.384615384615385,43.12272327597036,-27.73810789135497
316,2002.5,ENGL,F,237,406,58.3743842364532,56.86471548800402,1.5096687484491795
317,2002.5,ENGL,M,169,406,41.6256157635468,43.12272327597036,-1.497107512423561
318,2002.5,ENVS,F,65,117,55.55555555555556,56.86471548800402,-1.3091599324484662
319,2002.5,ENVS,M,52,117,44.44444444444444,43.12272327597036,1.3217211684740846
320,2002.5,FREN,F,98,127,77.16535433070865,56.86471548800402,20.30063884270463
321,2002.5,FREN,M,29,127,22.83464566929134,43.12272327597036,-20.288077606679018
322,2002.5,GENS,F,262,435,60.229885057471265,56.86471548800402,3.365169569467241
323,2002.5,GENS,M,173,435,39.770114942528735,43.12272327597036,-3.352608333441623
324,2002.5,GEOL,F,118,231,51.082251082251084,56.86471548800402,-5.78246440575294
325,2002.5,GEOL,M,113,231,48.917748917748916,43.12272327597036,5.795025641778558
326,2002.5,GERM,F,26,46,56.52173913043478,56.86471548800402,-0.34297635756924194
327,2002.5,GERM,M,20,46,43.47826086956522,43.12272327597036,0.35553759359486037
328,2002.5,GNDS,F,17,20,85.0,56.86471548800402,28.135284511995977
329,2002.5,GNDS,M,3,20,15.0,43.12272327597036,-28.12272327597036
330,2002.5,HIST,F,140,275,50.90909090909091,56.86471548800402,-5.955624578913117
331,2002.5,HIST,M,135,275,49.09090909090909,43.12272327597036,5.968185814938735
332,2002.5,JPNS,F,31,44,70.45454545454545,56.86471548800402,13.58982996654143
333,2002.5,JPNS,M,13,44,29.545454545454547,43.12272327597036,-13.577268730515812
334,2002.5,LAT,F,11,18,61.111111111111114,56.86471548800402,4.246395623107091
335,2002.5,LAT,M,7,18,38.88888888888889,43.12272327597036,-4.233834387081465
336,2002.5,MATH,F,173,384,45.05208333333333,56.86471548800402,-11.812632154670695
337,2002.5,MATH,M,211,384,54.947916666666664,43.12272327597036,11.825193390696306
338,2002.5,MUS,F,400,764,52.35602094240838,56.86471548800402,-4.508694545595645
339,2002.5,MUS,M,364,764,47.64397905759162,43.12272327597036,4.521255781621264
340,2002.5,PHIL,F,121,268,45.149253731343286,56.86471548800402,-11.715461756660737
341,2002.5,PHIL,M,147,268,54.850746268656714,43.12272327597036,11.728022992686356
342,2002.5,PHYS,F,77,284,27.11267605633803,56.86471548800402,-29.75203943166599
343,2002.5,PHYS,M,207,284,72.88732394366197,43.12272327597036,29.76460066769161
344,2002.5,POL,F,164,300,54.666666666666664,56.86471548800402,-2.198048821337359
345,2002.5,POL,M,136,300,45.33333333333333,43.12272327597036,2.2106100573629703
346,2002.5,PSYC,F,290,408,71.07843137254902,56.86471548800402,14.213715884544996
347,2002.5,PSYC,M,118,408,28.921568627450984,43.12272327597036,-14.201154648519374
348,2002.5,REL,F,111,184,60.32608695652174,56.86471548800402,3.4613714685177186
349,2002.5,REL,M,72,184,39.130434782608695,43.12272327597036,-3.992288493361663
350,2002.5,REL,U,1,184,0.5434782608695652,0.012561236025624922,0.5309170248439403
351,2002.5,RFS,F,65,172,37.7906976744186,56.86471548800402,-19.07401781358542
352,2002.5,RFS,M,107,172,62.2093023255814,43.12272327597036,19.08657904961104
353,2002.5,SOC,F,207,277,74.72924187725631,56.86471548800402,17.86452638925229
354,2002.5,SOC,M,70,277,25.27075812274368,43.12272327597036,-17.85196515322668
355,2002.5,SPAN,F,114,158,72.15189873417721,56.86471548800402,15.287183246173186
356,2002.5,SPAN,M,44,158,27.848101265822784,43.12272327597036,-15.274622010147574
357,2002.5,SSRA,F,280,523,53.53728489483748,56.86471548800402,-3.3274305931665467
358,2002.5,SSRA,M,243,523,46.46271510516252,43.12272327597036,3.339991829192165
359,2002.5,THTR,F,116,229,50.65502183406113,56.86471548800402,-6.209693653942892
360,2002.5,THTR,M,113,229,49.34497816593886,43.12272327597036,6.222254889968504
361,2002.5,WLIT,F,31,48,64.58333333333334,56.86471548800402,7.7186178453293195
362,2002.5,WLIT,M,17,48,35.41666666666667,43.12272327597036,-7.706056609303687
363,2003.0,ANTH,F,55,100,55.00000000000001,56.19824016563147,-1.1982401656314607
364,2003.0,ANTH,M,45,100,45.0,43.80175983436854,1.1982401656314607
365,2003.0,ARTH,F,87,123,70.73170731707317,56.19824016563147,14.533467151441705
366,2003.0,ARTH,M,36,123,29.268292682926827,43.80175983436854,-14.533467151441712
367,2003.0,ARTS,F,193,285,67.71929824561404,56.19824016563147,11.521058079982573
368,2003.0,ARTS,M,92,285,32.280701754385966,43.80175983436854,-11.521058079982573
369,2003.0,ASNS,F,10,14,71.42857142857143,56.19824016563147,15.230331262939963
370,2003.0,ASNS,M,4,14,28.57142857142857,43.80175983436854,-15.23033126293997
371,2003.0,ASTR,F,88,203,43.34975369458128,56.19824016563147,-12.848486471050187
372,2003.0,ASTR,M,115,203,56.65024630541872,43.80175983436854,12.84848647105018
373,2003.0,BBMB,F,40,92,43.47826086956522,56.19824016563147,-12.71997929606625
374,2003.0,BBMB,M,52,92,56.52173913043478,43.80175983436854,12.719979296066242
375,2003.0,BIOL,F,306,513,59.64912280701754,56.19824016563147,3.450882641386073
376,2003.0,BIOL,M,207,513,40.35087719298245,43.80175983436854,-3.4508826413860874
377,2003.0,CHEM,F,243,406,59.85221674876847,56.19824016563147,3.653976583137002
378,2003.0,CHEM,M,163,406,40.14778325123153,43.80175983436854,-3.653976583137009
379,2003.0,CHIN,F,14,30,46.666666666666664,56.19824016563147,-9.531573498964804
380,2003.0,CHIN,M,16,30,53.333333333333336,43.80175983436854,9.531573498964796
381,2003.0,CLAS,F,8,16,50.0,56.19824016563147,-6.198240165631468
382,2003.0,CLAS,M,8,16,50.0,43.80175983436854,6.198240165631461
383,2003.0,DANC,F,125,159,78.61635220125787,56.19824016563147,22.4181120356264
384,2003.0,DANC,M,34,159,21.38364779874214,43.80175983436854,-22.4181120356264
385,2003.0,ECON,F,78,209,37.32057416267943,56.19824016563147,-18.87766600295204
386,2003.0,ECON,M,131,209,62.67942583732058,43.80175983436854,18.87766600295204
387,2003.0,EDUC,F,66,101,65.34653465346535,56.19824016563147,9.148294487833887
388,2003.0,EDUC,M,35,101,34.65346534653465,43.80175983436854,-9.148294487833887
389,2003.0,ENGL,F,204,357,57.14285714285714,56.19824016563147,0.944616977225671
390,2003.0,ENGL,M,153,357,42.857142857142854,43.80175983436854,-0.9446169772256852
391,2003.0,ENVS,F,59,94,62.76595744680851,56.19824016563147,6.567717281177039
392,2003.0,ENVS,M,35,94,37.234042553191486,43.80175983436854,-6.567717281177053
393,2003.0,FREN,F,75,92,81.52173913043478,56.19824016563147,25.323498964803314
394,2003.0,FREN,M,17,92,18.478260869565215,43.80175983436854,-25.323498964803324
395,2003.0,GENS,F,248,418,59.33014354066985,56.19824016563147,3.131903375038384
396,2003.0,GENS,M,170,418,40.66985645933015,43.80175983436854,-3.131903375038391
397,2003.0,GEOL,F,169,288,58.68055555555556,56.19824016563147,2.4823153899240893
398,2003.0,GEOL,M,119,288,41.31944444444444,43.80175983436854,-2.4823153899240964
399,2003.0,GERM,F,24,46,52.17391304347826,56.19824016563147,-4.02432712215321
400,2003.0,GERM,M,22,46,47.82608695652174,43.80175983436854,4.024327122153203
401,2003.0,HIST,F,166,330,50.303030303030305,56.19824016563147,-5.895209862601163
402,2003.0,HIST,M,164,330,49.696969696969695,43.80175983436854,5.895209862601156
403,2003.0,JPNS,F,20,32,62.5,56.19824016563147,6.301759834368532
404,2003.0,JPNS,M,12,32,37.5,43.80175983436854,-6.301759834368539
405,2003.0,LAT,F,11,17,64.70588235294117,56.19824016563147,8.507642187309706
406,2003.0,LAT,M,6,17,35.294117647058826,43.80175983436854,-8.507642187309713
407,2003.0,MATH,F,126,295,42.71186440677966,56.19824016563147,-13.486375758851807
408,2003.0,MATH,M,169,295,57.28813559322033,43.80175983436854,13.486375758851793
409,2003.0,MUS,F,389,730,53.28767123287671,56.19824016563147,-2.9105689327547566
410,2003.0,MUS,M,341,730,46.71232876712329,43.80175983436854,2.9105689327547495
411,2003.0,PHIL,F,86,181,47.51381215469613,56.19824016563147,-8.684428010935335
412,2003.0,PHIL,M,95,181,52.48618784530387,43.80175983436854,8.684428010935328
413,2003.0,PHYS,F,72,261,27.586206896551722,56.19824016563147,-28.612033269079745
414,2003.0,PHYS,M,189,261,72.41379310344827,43.80175983436854,28.61203326907973
415,2003.0,POL,F,147,289,50.86505190311419,56.19824016563147,-5.333188262517275
416,2003.0,POL,M,142,289,49.13494809688581,43.80175983436854,5.333188262517268
417,2003.0,PSYC,F,263,370,71.08108108108108,56.19824016563147,14.882840915449613
418,2003.0,PSYC,M,107,370,28.91891891891892,43.80175983436854,-14.88284091544962
419,2003.0,REL,F,75,144,52.083333333333336,56.19824016563147,-4.114906832298132
420,2003.0,REL,M,69,144,47.91666666666667,43.80175983436854,4.114906832298132
421,2003.0,RFS,F,49,124,39.516129032258064,56.19824016563147,-16.682111133373404
422,2003.0,RFS,M,75,124,60.483870967741936,43.80175983436854,16.682111133373397
423,2003.0,SOC,F,174,243,71.60493827160494,56.19824016563147,15.406698105973469
424,2003.0,SOC,M,69,243,28.39506172839506,43.80175983436854,-15.40669810597348
425,2003.0,SPAN,F,97,131,74.04580152671755,56.19824016563147,17.847561361086086
426,2003.0,SPAN,M,34,131,25.954198473282442,43.80175983436854,-17.847561361086097
427,2003.0,SSRA,F,419,751,55.792276964047936,56.19824016563147,-0.40596320158353194
428,2003.0,SSRA,M,332,751,44.207723035952064,43.80175983436854,0.40596320158352484
429,2003.0,THTR,F,125,231,54.112554112554115,56.19824016563147,-2.085686053077353
430,2003.0,THTR,M,106,231,45.887445887445885,43.80175983436854,2.085686053077346
431,2003.0,WLIT,F,17,33,51.515151515151516,56.19824016563147,-4.683088650479952
432,2003.0,WLIT,M,16,33,48.484848484848484,43.80175983436854,4.683088650479945
433,2003.5,ANTH,F,63,110,57.27272727272727,56.10831234256927,1.164414930158003
434,2003.5,ANTH,M,47,110,42.72727272727273,43.89168765743073,-1.164414930158003
435,2003.5,ARTH,F,83,110,75.45454545454545,56.10831234256927,19.346233111976183
436,2003.5,ARTH,M,27,110,24.545454545454547,43.89168765743073,-19.346233111976183
437,2003.5,ARTS,F,193,281,68.68327402135232,56.10831234256927,12.574961678783048
438,2003.5,ARTS,M,88,281,31.316725978647685,43.89168765743073,-12.574961678783044
439,2003.5,ASTR,F,15,42,35.714285714285715,56.10831234256927,-20.394026628283555
440,2003.5,ASTR,M,27,42,64.28571428571429,43.89168765743073,20.394026628283562
441,2003.5,BBMB,F,16,40,40.0,56.10831234256927,-16.10831234256927
442,2003.5,BBMB,M,24,40,60.0,43.89168765743073,16.10831234256927
443,2003.5,BIOL,F,298,482,61.82572614107884,56.10831234256927,5.717413798509568
444,2003.5,BIOL,M,184,482,38.17427385892116,43.89168765743073,-5.717413798509568
445,2003.5,CHEM,F,278,507,54.83234714003945,56.10831234256927,-1.275965202529818
446,2003.5,CHEM,M,229,507,45.16765285996055,43.89168765743073,1.275965202529818
447,2003.5,CHIN,F,11,25,44.0,56.10831234256927,-12.10831234256927
